Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
0.44635040353450317,1,0.7425265337769018,-1.0109093429124179,-0.8916882501868246,-0.6605306743650394,1.3831382668932737,0.37967212888114743,-0.05778754527941418,1.1532535902386967,-0.1083495135106711,0.7260199409380492,2.125135924083939,-1.150554101574931,-0.42623001504290225,-1.5841782406465175,-0.9320143892374166,-0.42164245835933756,-2.171981830933257,-2.4938204216722384,-0.1646131090542286,-0.0632958993991491,-0.67914568407372,0.24583399463483555,-0.48185865349153717,0.6398405841726222,-1.3740508422516025,1.515243916193211,1.194044628251987,-0.3482548844322107,-0.6791410784025346,-0.243059272191519,-0.31409347099260015,-1.224744871391589,-0.1914976974381637,-0.4624638714212627,-0.27305934063637516,-0.3308080444368772,-0.23990405756162692,-0.49787323578739656,1.8732865381429853,-0.24462498703653393,-0.9189214123677307,1.4586499149789454,1.5917455343596372
1.3223652142096962,0,-1.2977746019136118,-0.14714972001373983,-1.8684257522543597,0.2546249253678616,-0.2406767700620193,-1.0261667362455194,-0.05778754527941418,-0.6608531809232981,-0.2917185899565742,1.4888761391146892,-0.6780493930322937,2.1293060069870893,2.3461510562538512,1.191437985516034,0.24198831185855801,-0.16451140099023315,0.15570708143992973,0.33809616377248186,0.4885077284888647,0.7649976209279952,-0.36871528743554577,0.8065414765793014,2.075297377672938,-1.5628892957659135,0.7277751079147405,-0.6599597525607149,1.194044628251987,-0.3482548844322107,-0.6791410784025346,-0.243059272191519,-0.31409347099260015,0.816496580927726,-0.1914976974381637,-0.4624638714212627,-0.27305934063637516,-0.3308080444368772,-0.23990405756162692,2.008543396429977,-0.5338211638414452,-0.24462498703653393,1.0882323412438057,-0.6855654600401044,-0.6282411217206918
0.008342998196906627,1,1.4143632382387843,-0.8875151110697495,-0.8916882501868246,1.1697805251007625,1.2847252343505287,-1.0261667362455194,-0.9614863916702531,0.24620020465769935,-0.937653691226036,-1.6748408610979753,1.324225833479301,-0.05726739872092419,-0.42623001504290225,-0.6589728319256669,-0.9320143892374166,-0.5502079870438897,0.15570708143992973,0.33809616377248186,-1.1442943653688686,-1.1676872598353416,-0.67914568407372,-1.155934710226329,-0.48185865349153717,0.6398405841726222,0.7277751079147405,-0.6599597525607149,-0.8374896350934076,-0.3482548844322107,-0.6791410784025346,4.114222802461321,-0.31409347099260015,0.816496580927726,-0.1914976974381637,2.1623310744832014,-0.27305934063637516,-0.3308080444368772,-0.23990405756162692,-0.49787323578739656,-0.5338211638414452,-0.24462498703653393,-0.9189214123677307,1.4586499149789454,1.5917455343596372
-0.42966440714068993,0,1.4614661806180305,-0.7641208792270812,1.0617867539482457,1.1697805251007625,-0.48670935141888183,0.37967212888114743,-0.9614863916702531,0.24620020465769935,-0.7636336754564015,1.2432105837696696,-0.6780493930322937,-1.150554101574931,-0.42623001504290225,0.2662325767951835,-0.9320143892374166,-0.42164245835933756,0.15570708143992973,0.33809616377248186,0.16194730971731805,0.7649976209279952,0.25214550584080275,-1.155934710226329,2.075297377672938,-1.5628892957659135,0.7277751079147405,-0.6599597525607149,1.194044628251987,-0.3482548844322107,-0.6791410784025346,-0.243059272191519,-0.31409347099260015,-1.224744871391589,-0.1914976974381637,-0.4624638714212627,-0.27305934063637516,-0.3308080444368772,-0.23990405756162692,2.008543396429977,-0.5338211638414452,-0.24462498703653393,1.0882323412438057,-0.6855654600401044,1.5917455343596372
-1.0866755151470848,0,-0.5242947060017769,-0.8875151110697495,-1.8684257522543597,-1.5756862740979405,-1.2740136117608423,0.37967212888114743,-0.9614863916702531,-0.6608531809232981,-0.6448581091374445,0.32589989742130376,2.5255909693862577,-0.8772324258614294,-0.42623001504290225,1.191437985516034,0.24198831185855801,-0.678773515728442,0.15570708143992973,0.33809616377248186,-0.8177339465973219,-0.6154915796172453,-0.0582848907973715,-0.5952272282818633,-0.48185865349153717,0.6398405841726222,0.7277751079147405,-0.6599597525607149,-0.8374896350934076,-0.3482548844322107,1.4724481139503227,-0.243059272191519,-0.31409347099260015,0.816496580927726,-0.1914976974381637,2.1623310744832014,-0.27305934063637516,-0.3308080444368772,-0.23990405756162692,-0.49787323578739656,-0.5338211638414452,-0.24462498703653393,1.0882323412438057,-0.6855654600401044,-0.6282411217206918
-0.5391662584750891,0,0.5020536174196967,-0.8875151110697495,-0.8916882501868246,1.1697805251007625,0.6450405228226859,0.37967212888114743,-0.9614863916702531,1.1532535902386967,-0.7298495698307946,-0.3441992832909695,-1.0785044383346127,-0.6039107501479276,-0.42623001504290225,0.2662325767951835,-0.9320143892374166,-0.42164245835933756,-0.6201892226844659,-1.0778621289498782,-0.0013328996684552712,0.7649976209279952,0.25214550584080275,0.5261877356070684,2.075297377672938,-1.5628892957659135,0.7277751079147405,-0.6599597525607149,1.194044628251987,-0.3482548844322107,-0.6791410784025346,-0.243059272191519,-0.31409347099260015,0.816496580927726,-0.1914976974381637,2.1623310744832014,-0.27305934063637516,-0.3308080444368772,-0.23990405756162692,-0.49787323578739656,-0.5338211638414452,-0.24462498703653393,-0.9189214123677307,1.4586499149789454,-0.6282411217206918
2.4173837275536876,0,1.2928872289449382,-0.7641208792270812,0.08504925188071048,0.2546249253678616,0.7434535553654309,1.7855109940078144,-0.9614863916702531,-1.5679065665042957,-0.8144160732206782,-0.6112270608399039,0.5233157428746631,1.3093409798465845,2.3461510562538512,-1.5841782406465175,2.5899937140505074,0.09261965637887129,0.15570708143992973,-1.0778621289498782,-0.9810141559830953,-1.1676872598353416,-0.67914568407372,-1.155934710226329,-0.48185865349153717,0.6398405841726222,0.7277751079147405,-0.6599597525607149,-0.8374896350934076,-0.3482548844322107,1.4724481139503227,-0.243059272191519,-0.31409347099260015,-1.224744871391589,-0.1914976974381637,2.1623310744832014,-0.27305934063637516,-0.3308080444368772,-0.23990405756162692,-0.49787323578739656,-0.5338211638414452,-0.24462498703653393,1.0882323412438057,-0.6855654600401044,1.5917455343596372
-0.7581699611438873,0,1.3771767047814845,1.827157989468953,-1.8684257522543597,1.1697805251007625,0.05456232756621579,0.37967212888114743,-0.9614863916702531,0.24620020465769935,-0.8095290642308106,-0.13746356709387342,-0.6780493930322937,1.8559843312735878,2.3461510562538512,-0.6589728319256669,0.24198831185855801,-1.3216011591512031,-0.6201892226844659,0.33809616377248186,-0.9810141559830953,-1.1676872598353416,-0.67914568407372,-1.155934710226329,-0.48185865349153717,0.6398405841726222,0.7277751079147405,-0.6599597525607149,1.194044628251987,-0.3482548844322107,-0.6791410784025346,-0.243059272191519,-0.31409347099260015,0.816496580927726,-0.1914976974381637,2.1623310744832014,-0.27305934063637516,-0.3308080444368772,-0.23990405756162692,-0.49787323578739656,-0.5338211638414452,-0.24462498703653393,-0.9189214123677307,-0.6855654600401044,-0.6282411217206918
0.11784484953130578,0,-1.4539580424342708,1.7037637576262845,0.08504925188071048,1.1697805251007625,-1.0771875466753522,-1.0261667362455194,0.8459113011114247,0.24620020465769935,0.6423375630633447,-0.7766437419846911,-1.0785044383346127,1.5826626555600862,2.3461510562538512,-0.6589728319256669,-0.9320143892374166,-0.16451140099023315,-0.6201892226844659,0.33809616377248186,0.3252275191030914,0.7649976209279952,-0.36871528743554577,1.0868952175515343,2.075297377672938,-1.5628892957659135,0.7277751079147405,-0.6599597525607149,1.194044628251987,-0.3482548844322107,-0.6791410784025346,-0.243059272191519,-0.31409347099260015,0.816496580927726,-0.1914976974381637,-0.4624638714212627,-0.27305934063637516,3.0229010957162923,-0.23990405756162692,-0.49787323578739656,-0.5338211638414452,-0.24462498703653393,-0.9189214123677307,1.4586499149789454,-0.6282411217206918
-0.1011588531374925,0,1.230909673182772,2.197340684996958,0.08504925188071048,0.2546249253678616,1.3831382668932737,0.37967212888114743,-0.05778754527941418,0.24620020465769935,-0.268983374221103,0.3181701459659399,1.324225833479301,-0.6039107501479276,-0.42623001504290225,-0.6589728319256669,1.4159910129545328,0.7354472998016324,0.15570708143992973,-1.0778621289498782,-0.0013328996684552712,0.7649976209279952,1.4938670923934998,0.8065414765793014,-0.48185865349153717,0.6398405841726222,0.7277751079147405,-0.6599597525607149,-0.8374896350934076,-0.3482548844322107,1.4724481139503227,-0.243059272191519,-0.31409347099260015,0.816496580927726,-0.1914976974381637,-0.4624638714212627,-0.27305934063637516,-0.3308080444368772,-0.23990405756162692,-0.49787323578739656,-0.5338211638414452,-0.24462498703653393,1.0882323412438057,-0.6855654600401044,-0.6282411217206918
